Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes
0.43782608695652175,0.2822194632514887,1.0,10,0.75,-180,Random,2
0.43782608695652175,0.2822194632514887,1.0,10,0.75,-180,BvSB,2
0.43782608695652175,0.2822194632514887,1.0,10,0.75,-180,BvSB,2
0.43311546840958604,0.27896386130694095,1.0,15,0.75,-180,BvSB,4
0.43311546840958604,0.27896386130694095,1.0,15,0.75,-180,BvSB,4
0.3951965065502183,0.32911703289860267,1.0,20,0.75,-180,BvSB,6
0.3951965065502183,0.32911703289860267,1.0,20,0.75,-180,BvSB,6
0.3864332603938731,0.32312338639890126,1.0,25,0.75,-180,BvSB,7
0.3864332603938731,0.32312338639890126,1.0,25,0.75,-180,BvSB,7
0.3780701754385965,0.3231095746051449,1.0,30,0.75,-180,BvSB,7
0.3780701754385965,0.3231095746051449,1.0,30,0.75,-180,BvSB,7
0.35956043956043954,0.32302708856340023,1.0,35,0.75,-180,BvSB,7
0.35956043956043954,0.32302708856340023,1.0,35,0.75,-180,BvSB,7
0.31894273127753303,0.30458171900558006,0.95,40,0.75,-180,BvSB,7
0.31894273127753303,0.30458171900558006,0.95,40,0.75,-180,BvSB,7
0.31567328918322296,0.3005853921802007,0.9555555555555556,45,0.75,-180,BvSB,8
0.31567328918322296,0.3005853921802007,0.9555555555555556,45,0.75,-180,BvSB,8
0.28982300884955753,0.2918729820339112,0.94,50,0.75,-180,BvSB,9
0.28982300884955753,0.2918729820339112,0.94,50,0.75,-180,BvSB,9
0.29312638580931266,0.2992088499855616,0.9454545454545454,55,0.75,-180,BvSB,9
0.29312638580931266,0.2992088499855616,0.9454545454545454,55,0.75,-180,BvSB,9
0.29333333333333333,0.2979599793412331,0.9666666666666667,60,0.75,-180,BvSB,9
0.29333333333333333,0.2979599793412331,0.9666666666666667,60,0.75,-180,BvSB,9
0.31224944320712694,0.3160901739634179,0.9076923076923077,65,0.75,-180,BvSB,9
0.31224944320712694,0.3160901739634179,0.9076923076923077,65,0.75,-180,BvSB,9
0.31205357142857143,0.31362103434116373,0.9142857142857143,70,0.75,-180,BvSB,9
0.31205357142857143,0.31362103434116373,0.9142857142857143,70,0.75,-180,BvSB,9
0.32348993288590605,0.32111414546548234,0.92,75,0.75,-180,BvSB,9
0.32348993288590605,0.32111414546548234,0.92,75,0.75,-180,BvSB,9
0.32107623318385653,0.3151644307087164,0.9125,80,0.75,-180,BvSB,10
0.32107623318385653,0.3151644307087164,0.9125,80,0.75,-180,BvSB,10
0.3137078651685393,0.3088902757404326,0.9058823529411765,85,0.75,-180,BvSB,10
0.3137078651685393,0.3088902757404326,0.9058823529411765,85,0.75,-180,BvSB,10
0.3108108108108108,0.3082162458077197,0.9,90,0.75,-180,BvSB,10
0.3108108108108108,0.3082162458077197,0.9,90,0.75,-180,BvSB,10
0.3074492099322799,0.30520528744174796,0.9052631578947369,95,0.75,-180,BvSB,10
0.3074492099322799,0.30520528744174796,0.9052631578947369,95,0.75,-180,BvSB,10
0.3257918552036199,0.317229856028729,0.89,100,0.75,-180,BvSB,10
0.3257918552036199,0.317229856028729,0.89,100,0.75,-180,BvSB,10
0.3242630385487528,0.32192557951271067,0.8857142857142857,105,0.75,-180,BvSB,10
0.3242630385487528,0.32192557951271067,0.8857142857142857,105,0.75,-180,BvSB,10
0.32681818181818184,0.3237422820479577,0.8818181818181818,110,0.75,-180,BvSB,10
0.32681818181818184,0.3237422820479577,0.8818181818181818,110,0.75,-180,BvSB,10
0.3252847380410023,0.3236746421013022,0.9043478260869565,115,0.75,-180,BvSB,10
0.3252847380410023,0.3236746421013022,0.9043478260869565,115,0.75,-180,BvSB,10
0.33470319634703194,0.33067984642414994,0.9,120,0.75,-180,BvSB,11
0.33470319634703194,0.33067984642414994,0.9,120,0.75,-180,BvSB,11
0.34004576659038904,0.3347566045211502,0.88,125,0.75,-180,BvSB,11
0.34004576659038904,0.3347566045211502,0.88,125,0.75,-180,BvSB,11
0.33715596330275227,0.32695596850760655,0.8538461538461538,130,0.75,-180,BvSB,12
0.33715596330275227,0.32695596850760655,0.8538461538461538,130,0.75,-180,BvSB,12
0.3360919540229885,0.3263197852688344,0.8592592592592593,135,0.75,-180,BvSB,12
0.3360919540229885,0.3263197852688344,0.8592592592592593,135,0.75,-180,BvSB,12
0.33548387096774196,0.32770862840020826,0.8571428571428571,140,0.75,-180,BvSB,12
0.33548387096774196,0.32770862840020826,0.8571428571428571,140,0.75,-180,BvSB,12
0.3325635103926097,0.3235351777037528,0.8620689655172413,145,0.75,-180,BvSB,12
0.3325635103926097,0.3235351777037528,0.8620689655172413,145,0.75,-180,BvSB,12
0.33564814814814814,0.32093597182391925,0.84,150,0.75,-180,BvSB,12
0.33564814814814814,0.32093597182391925,0.84,150,0.75,-180,BvSB,12
0.34106728538283065,0.32774042674431814,0.8387096774193549,155,0.75,-180,BvSB,13
0.34106728538283065,0.32774042674431814,0.8387096774193549,155,0.75,-180,BvSB,13
0.34,0.3228189764702518,0.8375,160,0.75,-180,BvSB,13
0.34,0.3228189764702518,0.8375,160,0.75,-180,BvSB,13
0.3305361305361305,0.31909315831548285,0.8484848484848485,165,0.75,-180,BvSB,13
0.3305361305361305,0.31909315831548285,0.8484848484848485,165,0.75,-180,BvSB,13
0.33598130841121493,0.32713700639374815,0.8294117647058824,170,0.75,-180,BvSB,13
0.33598130841121493,0.32713700639374815,0.8294117647058824,170,0.75,-180,BvSB,13
0.34285714285714286,0.3322620238520055,0.84,175,0.75,-180,BvSB,14
