Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes
0.43782608695652175,0.2822194632514887,1.0,10,0.75,-180,Random,2
0.2896860986547085,0.3023427820240504,0.9,80,0.75,-180,AP,8
0.3308890925756187,0.3236302360649644,0.84375,128,0.75,-180,AP,8
0.3308890925756187,0.3236302360649644,0.84375,128,0.75,-180,BvSB,8
0.3308890925756187,0.3236302360649644,0.84375,128,0.75,-180,BvSB,8
0.33578318787322003,0.32654823351120077,0.8571428571428571,133,0.75,-180,BvSB,8
0.33578318787322003,0.32654823351120077,0.8571428571428571,133,0.75,-180,BvSB,8
0.35220994475138123,0.3360844921009077,0.8260869565217391,138,0.75,-180,BvSB,8
0.35220994475138123,0.3360844921009077,0.8260869565217391,138,0.75,-180,BvSB,8
0.3511767420396862,0.3320296313787391,0.8321678321678322,143,0.75,-180,BvSB,8
0.3511767420396862,0.3320296313787391,0.8321678321678322,143,0.75,-180,BvSB,8
0.34921369102682703,0.32857495267734865,0.8175675675675675,148,0.75,-180,BvSB,8
0.34921369102682703,0.32857495267734865,0.8175675675675675,148,0.75,-180,BvSB,8
0.3486323597589244,0.3274443461416605,0.8169934640522876,153,0.75,-180,BvSB,8
0.3486323597589244,0.3274443461416605,0.8169934640522876,153,0.75,-180,BvSB,8
0.349907063197026,0.3259209438555746,0.7974683544303798,158,0.75,-180,BvSB,8
0.349907063197026,0.3259209438555746,0.7974683544303798,158,0.75,-180,BvSB,8
0.34513274336283184,0.32427831524504924,0.7975460122699386,163,0.75,-180,BvSB,8
0.34513274336283184,0.32427831524504924,0.7975460122699386,163,0.75,-180,BvSB,8
0.33753501400560226,0.31792179591418207,0.8095238095238095,168,0.75,-180,BvSB,8
0.33753501400560226,0.31792179591418207,0.8095238095238095,168,0.75,-180,BvSB,8
0.34768366869443146,0.3243059649569519,0.7861271676300579,173,0.75,-180,BvSB,9
0.34768366869443146,0.3243059649569519,0.7861271676300579,173,0.75,-180,BvSB,9
0.3527204502814259,0.3253243796813231,0.7808988764044944,178,0.75,-180,BvSB,9
0.3527204502814259,0.3253243796813231,0.7808988764044944,178,0.75,-180,BvSB,9
0.35919134931828867,0.33151941834437987,0.7923497267759563,183,0.75,-180,BvSB,9
0.35919134931828867,0.33151941834437987,0.7923497267759563,183,0.75,-180,BvSB,9
0.3520263901979265,0.3339115369926441,0.7872340425531915,188,0.75,-180,BvSB,9
0.3520263901979265,0.3339115369926441,0.7872340425531915,188,0.75,-180,BvSB,9
0.3538025507794048,0.3338063863823051,0.7823834196891192,193,0.75,-180,BvSB,9
0.3538025507794048,0.3338063863823051,0.7823834196891192,193,0.75,-180,BvSB,9
0.3664772727272727,0.3377966670122329,0.7575757575757576,198,0.75,-180,BvSB,9
0.3664772727272727,0.3377966670122329,0.7575757575757576,198,0.75,-180,BvSB,9
0.3564309444708116,0.3316614502837602,0.7438423645320197,203,0.75,-180,BvSB,9
0.3564309444708116,0.3316614502837602,0.7438423645320197,203,0.75,-180,BvSB,9
0.36060894386298764,0.33559054271984234,0.75,208,0.75,-180,BvSB,9
0.36060894386298764,0.33559054271984234,0.75,208,0.75,-180,BvSB,9
0.3605150214592275,0.33366816212499034,0.7605633802816901,213,0.75,-180,BvSB,9
0.3605150214592275,0.33366816212499034,0.7605633802816901,213,0.75,-180,BvSB,9
0.36615678776290633,0.3367688567461674,0.7660550458715596,218,0.75,-180,BvSB,9
0.36615678776290633,0.3367688567461674,0.7660550458715596,218,0.75,-180,BvSB,9
0.366554863440345,0.3248885817392066,0.7668161434977578,223,0.75,-180,BvSB,10
0.366554863440345,0.3248885817392066,0.7668161434977578,223,0.75,-180,BvSB,10
0.3645533141210375,0.327573533107404,0.7850877192982456,228,0.75,-180,BvSB,10
0.3645533141210375,0.327573533107404,0.7850877192982456,228,0.75,-180,BvSB,10
0.3673567645642754,0.3337508491636147,0.759656652360515,233,0.75,-180,BvSB,10
0.3673567645642754,0.3337508491636147,0.759656652360515,233,0.75,-180,BvSB,10
0.3687258687258687,0.3347126639677311,0.7647058823529411,238,0.75,-180,BvSB,10
0.3687258687258687,0.3347126639677311,0.7647058823529411,238,0.75,-180,BvSB,10
0.3749395258829221,0.3292905710098158,0.757201646090535,243,0.75,-180,BvSB,10
0.3749395258829221,0.3292905710098158,0.757201646090535,243,0.75,-180,BvSB,10
0.3743937924345296,0.3271944067830647,0.7580645161290323,248,0.75,-180,BvSB,10
0.3743937924345296,0.3271944067830647,0.7580645161290323,248,0.75,-180,BvSB,10
0.3762761302868255,0.3278878935935976,0.7351778656126482,253,0.75,-180,BvSB,10
0.3762761302868255,0.3278878935935976,0.7351778656126482,253,0.75,-180,BvSB,10
0.37719298245614036,0.3308725527437186,0.7635658914728682,258,0.75,-180,BvSB,10
0.37719298245614036,0.3308725527437186,0.7635658914728682,258,0.75,-180,BvSB,10
0.37420615534929164,0.3272369196434672,0.752851711026616,263,0.75,-180,BvSB,10
