Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes
0.4434782608695652,0.27249869041382924,1.0,10,0.75,-180,Random,2
0.4461883408071749,0.2763431997009848,0.5125,80,0.75,-180,AP,8
0.4461883408071749,0.2763431997009848,0.5125,80,0.75,-180,BvSB,8
0.4461883408071749,0.2763431997009848,0.5125,80,0.75,-180,BvSB,8
0.4458426966292135,0.2759850077793697,0.5058823529411764,85,0.75,-180,BvSB,8
0.4458426966292135,0.2759850077793697,0.5058823529411764,85,0.75,-180,BvSB,8
0.4463963963963964,0.2765647756080802,0.5,90,0.75,-180,BvSB,9
0.4463963963963964,0.2765647756080802,0.5,90,0.75,-180,BvSB,9
0.44604966139954855,0.27620540593183995,0.5052631578947369,95,0.75,-180,BvSB,9
0.44604966139954855,0.27620540593183995,0.5052631578947369,95,0.75,-180,BvSB,9
0.4461538461538462,0.2768316677138542,0.54,100,0.75,-180,BvSB,9
0.4461538461538462,0.2768316677138542,0.54,100,0.75,-180,BvSB,9
0.4507936507936508,0.285541328457065,0.5619047619047619,105,0.75,-180,BvSB,9
0.4507936507936508,0.285541328457065,0.5619047619047619,105,0.75,-180,BvSB,9
0.45136363636363636,0.28666065972658494,0.5545454545454546,110,0.75,-180,BvSB,9
0.45136363636363636,0.28666065972658494,0.5545454545454546,110,0.75,-180,BvSB,9
0.45649202733485195,0.30460250656361315,0.5826086956521739,115,0.75,-180,BvSB,10
0.45649202733485195,0.30460250656361315,0.5826086956521739,115,0.75,-180,BvSB,10
0.4602739726027397,0.3092215200438489,0.6,120,0.75,-180,BvSB,10
0.4602739726027397,0.3092215200438489,0.6,120,0.75,-180,BvSB,10
0.4627002288329519,0.3289955311798254,0.616,125,0.75,-180,BvSB,10
0.4627002288329519,0.3289955311798254,0.616,125,0.75,-180,BvSB,10
0.45642201834862384,0.3368392700595179,0.5923076923076923,130,0.75,-180,BvSB,10
0.45642201834862384,0.3368392700595179,0.5923076923076923,130,0.75,-180,BvSB,10
