Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes
0.43782608695652175,0.2822194632514887,1.0,10,0.75,-180,Random,2
0.2896860986547085,0.3023427820240504,0.9,80,0.75,-180,AP,8
0.2896860986547085,0.3023427820240504,0.9,80,0.75,-180,BvSB,8
0.2896860986547085,0.3023427820240504,0.9,80,0.75,-180,BvSB,8
0.28269662921348315,0.2946851478896515,0.9176470588235294,85,0.75,-180,BvSB,8
0.28269662921348315,0.2946851478896515,0.9176470588235294,85,0.75,-180,BvSB,8
0.2855855855855856,0.2973933132517349,0.9111111111111111,90,0.75,-180,BvSB,8
0.2855855855855856,0.2973933132517349,0.9111111111111111,90,0.75,-180,BvSB,8
0.28397291196388263,0.29636819739803283,0.9052631578947369,95,0.75,-180,BvSB,9
0.28397291196388263,0.29636819739803283,0.9052631578947369,95,0.75,-180,BvSB,9
0.2737556561085973,0.28535090133289154,0.88,100,0.75,-180,BvSB,9
0.2737556561085973,0.28535090133289154,0.88,100,0.75,-180,BvSB,9
0.2766439909297052,0.28621421605846487,0.8571428571428571,105,0.75,-180,BvSB,9
0.2766439909297052,0.28621421605846487,0.8571428571428571,105,0.75,-180,BvSB,9
0.28909090909090907,0.29698776331774207,0.8454545454545455,110,0.75,-180,BvSB,9
0.28909090909090907,0.29698776331774207,0.8454545454545455,110,0.75,-180,BvSB,9
0.2956719817767654,0.3011123018722336,0.8434782608695652,115,0.75,-180,BvSB,9
0.2956719817767654,0.3011123018722336,0.8434782608695652,115,0.75,-180,BvSB,9
0.30228310502283107,0.3021351020803282,0.7916666666666666,120,0.75,-180,BvSB,9
0.30228310502283107,0.3021351020803282,0.7916666666666666,120,0.75,-180,BvSB,9
0.29839816933638447,0.2979292652557393,0.8,125,0.75,-180,BvSB,9
0.29839816933638447,0.2979292652557393,0.8,125,0.75,-180,BvSB,9
0.31422018348623854,0.31146905927369084,0.8,130,0.75,-180,BvSB,9
0.31422018348623854,0.31146905927369084,0.8,130,0.75,-180,BvSB,9
0.31494252873563217,0.3099982425224434,0.8222222222222222,135,0.75,-180,BvSB,9
0.31494252873563217,0.3099982425224434,0.8222222222222222,135,0.75,-180,BvSB,9
0.3193548387096774,0.31418967179811336,0.8285714285714286,140,0.75,-180,BvSB,9
0.3193548387096774,0.31418967179811336,0.8285714285714286,140,0.75,-180,BvSB,9
0.3210161662817552,0.3160550008415604,0.8206896551724138,145,0.75,-180,BvSB,9
0.3210161662817552,0.3160550008415604,0.8206896551724138,145,0.75,-180,BvSB,9
0.32083333333333336,0.31563026958856816,0.82,150,0.75,-180,BvSB,9
0.32083333333333336,0.31563026958856816,0.82,150,0.75,-180,BvSB,9
0.3206496519721578,0.3133242782452062,0.832258064516129,155,0.75,-180,BvSB,9
0.3206496519721578,0.3133242782452062,0.832258064516129,155,0.75,-180,BvSB,9
0.3269767441860465,0.310024896480429,0.8375,160,0.75,-180,BvSB,9
0.3269767441860465,0.310024896480429,0.8375,160,0.75,-180,BvSB,9
0.33426573426573425,0.31758218729266774,0.8181818181818182,165,0.75,-180,BvSB,10
0.33426573426573425,0.31758218729266774,0.8181818181818182,165,0.75,-180,BvSB,10
0.338785046728972,0.32118709875384843,0.8058823529411765,170,0.75,-180,BvSB,10
0.338785046728972,0.32118709875384843,0.8058823529411765,170,0.75,-180,BvSB,10
0.3405152224824356,0.3177316626797418,0.8057142857142857,175,0.75,-180,BvSB,10
0.3405152224824356,0.3177316626797418,0.8057142857142857,175,0.75,-180,BvSB,10
0.34694835680751174,0.32361322414379373,0.8166666666666667,180,0.75,-180,BvSB,10
0.34694835680751174,0.32361322414379373,0.8166666666666667,180,0.75,-180,BvSB,10
0.35623529411764704,0.3314278993735611,0.827027027027027,185,0.75,-180,BvSB,11
0.35623529411764704,0.3314278993735611,0.827027027027027,185,0.75,-180,BvSB,11
0.36650943396226415,0.33455836666255556,0.8052631578947368,190,0.75,-180,BvSB,11
0.36650943396226415,0.33455836666255556,0.8052631578947368,190,0.75,-180,BvSB,11
0.3791962174940898,0.3411222913164935,0.8205128205128205,195,0.75,-180,BvSB,11
0.3791962174940898,0.3411222913164935,0.8205128205128205,195,0.75,-180,BvSB,11
0.37203791469194314,0.33452678948489817,0.795,200,0.75,-180,BvSB,11
0.37203791469194314,0.33452678948489817,0.795,200,0.75,-180,BvSB,11
0.3691211401425178,0.3330604744908102,0.8,205,0.75,-180,BvSB,11
0.3691211401425178,0.3330604744908102,0.8,205,0.75,-180,BvSB,11
0.3657142857142857,0.33068479695694175,0.7857142857142857,210,0.75,-180,BvSB,11
0.3657142857142857,0.33068479695694175,0.7857142857142857,210,0.75,-180,BvSB,11
0.36801909307875896,0.33444457034825453,0.7767441860465116,215,0.75,-180,BvSB,11
0.36801909307875896,0.33444457034825453,0.7767441860465116,215,0.75,-180,BvSB,11
0.36985645933014355,0.3375039202602145,0.7818181818181819,220,0.75,-180,BvSB,11
