nan,1.879956592148145089e-01,1.923077094819226063e-01,1.935386450877508158e-01,1.961021472626716389e-01,1.897492286650610538e-01,1.939669558305003316e-01,1.981911827262174963e-01,2.266537084759581433e-01,2.127648662870562646e-01
2.005587128281342002e-01,1.958662601632800704e-01,2.004199802861240942e-01,1.887903295665512016e-01,1.902704914038489403e-01,1.950620822545604260e-01,1.988709328174709801e-01,2.037342752381270661e-01,2.221470142666406300e-01,2.141454098190440081e-01
1.863197702056185179e-01,1.918760422353223971e-01,1.923652787952501442e-01,1.949405574372427841e-01,1.990899898721602834e-01,1.953408890138551290e-01,2.022569494574432969e-01,1.976929703015260220e-01,2.317358069506091911e-01,2.139236144788282390e-01
1.848973797123585616e-01,1.913495283975082395e-01,2.005925374510013626e-01,1.930372613222568756e-01,1.978118404329768931e-01,1.964985727602086285e-01,1.965156326702156842e-01,2.018859589829742895e-01,2.328623787335626916e-01,2.153278377865248672e-01
1.825496575128996712e-01,1.940570815229813451e-01,1.921354582445740644e-01,1.885426229207348425e-01,1.949492528464043251e-01,2.001550375563543038e-01,1.952356771448255368e-01,2.076558574954344705e-01,2.318075829509562424e-01,2.140671751056798522e-01
1.828184475663719444e-01,1.983961136752447618e-01,2.056716971324265009e-01,1.912842835449644341e-01,2.002451636972551186e-01,1.985215236241649195e-01,2.038304732949127451e-01,2.112897686858800639e-01,2.306754192788337821e-01,2.129782222149887438e-01
1.884668219108736609e-01,1.976437685545515965e-01,1.907350250292304261e-01,1.920158185129354489e-01,2.006847182479940817e-01,1.996773573749889563e-01,2.072090073154011503e-01,2.074684831297129994e-01,2.343423468465000714e-01,2.149007880596547626e-01
1.863762948999559688e-01,1.959506186042272446e-01,1.888161265035790959e-01,1.894266461712505734e-01,2.050653461339537187e-01,2.000134306759059621e-01,2.087884828057665065e-01,2.062555359940729804e-01,2.212226400475588717e-01,1.999025760900784987e-01
1.887657230150554533e-01,1.856686384391444122e-01,2.006825806564960513e-01,1.880790434583536064e-01,2.007906893517681368e-01,1.984422379975044337e-01,2.084578033512326789e-01,2.073710024372027450e-01,2.222638570262632507e-01,1.999025760900784987e-01
