Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference
0.18041474654377881,0.09608857494779859,0.9,10,0.75,-300
0.29031505250875145,0.21259681958147247,0.46153846153846156,65,0.75,-300
0.3870815652993871,0.27245657684888075,0.5833333333333334,108,0.75,-300
0.3870815652993871,0.27245657684888075,0.5833333333333334,108,0.75,-300
0.3870815652993871,0.27245657684888075,0.5833333333333334,108,0.75,-300
0.39224952741020797,0.2761522116407114,0.5677966101694916,118,0.75,-300
0.39224952741020797,0.2761522116407114,0.5677966101694916,118,0.75,-300
0.35172903837044056,0.2781208974519684,0.5390625,128,0.75,-300
0.35172903837044056,0.2781208974519684,0.5390625,128,0.75,-300
0.3637226970560304,0.2886000512834416,0.572463768115942,138,0.75,-300
0.3637226970560304,0.2886000512834416,0.572463768115942,138,0.75,-300
0.35959067110899573,0.2823308707972254,0.5608108108108109,148,0.75,-300
0.35959067110899573,0.2823308707972254,0.5608108108108109,148,0.75,-300
0.48091603053435117,0.36735126241707244,0.5949367088607594,158,0.75,-300
0.48091603053435117,0.36735126241707244,0.5949367088607594,158,0.75,-300
0.5100430416068866,0.43021068546024366,0.5595238095238095,168,0.75,-300
0.5100430416068866,0.43021068546024366,0.5595238095238095,168,0.75,-300
0.5589645254074784,0.4749563731118345,0.6292134831460674,178,0.75,-300
0.5589645254074784,0.4749563731118345,0.6292134831460674,178,0.75,-300
0.5605478135511773,0.4787555629508412,0.6329787234042553,188,0.75,-300
0.5605478135511773,0.4787555629508412,0.6329787234042553,188,0.75,-300
0.5669556840077071,0.4808540013372331,0.6313131313131313,198,0.75,-300
0.5669556840077071,0.4808540013372331,0.6313131313131313,198,0.75,-300
0.5642201834862385,0.4836617083653893,0.6394230769230769,208,0.75,-300
0.5642201834862385,0.4836617083653893,0.6394230769230769,208,0.75,-300
0.5757502420135527,0.49353700104517373,0.6284403669724771,218,0.75,-300
0.5757502420135527,0.49353700104517373,0.6284403669724771,218,0.75,-300
0.5735080058224163,0.49144469493239695,0.6140350877192983,228,0.75,-300
0.5735080058224163,0.49144469493239695,0.6140350877192983,228,0.75,-300
0.568579766536965,0.48653461567381445,0.6050420168067226,238,0.75,-300
0.568579766536965,0.48653461567381445,0.6050420168067226,238,0.75,-300
0.5687469527059971,0.48476121520809023,0.5846774193548387,248,0.75,-300
0.5687469527059971,0.48476121520809023,0.5846774193548387,248,0.75,-300
0.5735581622678397,0.48952131738526017,0.5775193798449613,258,0.75,-300
0.5735581622678397,0.48952131738526017,0.5775193798449613,258,0.75,-300
0.5825575698187163,0.5026757297630133,0.5634328358208955,268,0.75,-300
0.5825575698187163,0.5026757297630133,0.5634328358208955,268,0.75,-300
0.5854616895874263,0.5112193866408457,0.5575539568345323,278,0.75,-300
0.5854616895874263,0.5112193866408457,0.5575539568345323,278,0.75,-300
0.604135893648449,0.537031975630344,0.5972222222222222,288,0.75,-300
0.604135893648449,0.537031975630344,0.5972222222222222,288,0.75,-300
0.5972359328726555,0.5417258661057331,0.6073825503355704,298,0.75,-300
0.5972359328726555,0.5417258661057331,0.6073825503355704,298,0.75,-300
0.6066303809995052,0.5384879504987118,0.5909090909090909,308,0.75,-300
0.6066303809995052,0.5384879504987118,0.5909090909090909,308,0.75,-300
0.6240079365079365,0.5639626529588088,0.6226415094339622,318,0.75,-300
0.6240079365079365,0.5639626529588088,0.6226415094339622,318,0.75,-300
0.6345101939333665,0.5756307818791054,0.6524390243902439,328,0.75,-300
0.6345101939333665,0.5756307818791054,0.6524390243902439,328,0.75,-300
0.635593220338983,0.5775508585443826,0.6242603550295858,338,0.75,-300
0.635593220338983,0.5775508585443826,0.6242603550295858,338,0.75,-300
0.6181909045477262,0.5518712594167906,0.5862068965517241,348,0.75,-300
0.6181909045477262,0.5518712594167906,0.5862068965517241,348,0.75,-300
0.625250501002004,0.5637870972753776,0.6201117318435754,358,0.75,-300
0.625250501002004,0.5637870972753776,0.6201117318435754,358,0.75,-300
0.6300853842290306,0.5681845246642423,0.6195652173913043,368,0.75,-300
0.6300853842290306,0.5681845246642423,0.6195652173913043,368,0.75,-300
0.6231117824773413,0.559860986760536,0.6058201058201058,378,0.75,-300
0.6231117824773413,0.559860986760536,0.6058201058201058,378,0.75,-300
0.6226653205451792,0.5597547546403427,0.5902061855670103,388,0.75,-300
0.6226653205451792,0.5597547546403427,0.5902061855670103,388,0.75,-300
0.6300607287449392,0.5712565916522743,0.5829145728643216,398,0.75,-300
0.6300607287449392,0.5712565916522743,0.5829145728643216,398,0.75,-300
0.6263318112633182,0.5655841491282115,0.5882352941176471,408,0.75,-300
0.6263318112633182,0.5655841491282115,0.5882352941176471,408,0.75,-300
0.6322482197355036,0.5777328295880306,0.5861244019138756,418,0.75,-300
0.6322482197355036,0.5777328295880306,0.5861244019138756,418,0.75,-300
0.6366649668536462,0.5841863047392618,0.6098130841121495,428,0.75,-300
0.6366649668536462,0.5841863047392618,0.6098130841121495,428,0.75,-300
0.6418711656441718,0.5904097745660635,0.6050228310502284,438,0.75,-300
0.6418711656441718,0.5904097745660635,0.6050228310502284,438,0.75,-300
0.6419784725781651,0.5885081137560539,0.6026785714285714,448,0.75,-300
0.6419784725781651,0.5885081137560539,0.6026785714285714,448,0.75,-300
0.6408016443987667,0.5867091206845509,0.5851528384279476,458,0.75,-300
0.6408016443987667,0.5867091206845509,0.5851528384279476,458,0.75,-300
0.6439979392065945,0.5893645562262826,0.5918803418803419,468,0.75,-300
0.6439979392065945,0.5893645562262826,0.5918803418803419,468,0.75,-300
0.650051652892562,0.5965931870895782,0.600418410041841,478,0.75,-300
0.650051652892562,0.5965931870895782,0.600418410041841,478,0.75,-300
0.647332988089073,0.590009050190715,0.5942622950819673,488,0.75,-300
0.647332988089073,0.590009050190715,0.5942622950819673,488,0.75,-300
0.6547248182762202,0.5973922607205346,0.6124497991967871,498,0.75,-300
0.6547248182762202,0.5973922607205346,0.6124497991967871,498,0.75,-300
0.6538261322228006,0.5957087092206663,0.6200787401574803,508,0.75,-300
0.6538261322228006,0.5957087092206663,0.6200787401574803,508,0.75,-300
