Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference
0.18041474654377881,0.09608857494779859,0.9,10,0.75,-180
0.3630393996247655,0.24365374350954835,0.5465116279069767,86,0.75,-180
0.3630393996247655,0.24365374350954835,0.5465116279069767,86,0.75,-180
0.3630393996247655,0.24365374350954835,0.5465116279069767,86,0.75,-180
0.3761165961448049,0.2508423374059775,0.5520833333333334,96,0.75,-180
0.3761165961448049,0.2508423374059775,0.5520833333333334,96,0.75,-180
0.38077285579641845,0.2597235469746021,0.5188679245283019,106,0.75,-180
0.38077285579641845,0.2597235469746021,0.5188679245283019,106,0.75,-180
0.38521492678318375,0.2697845325105715,0.5086206896551724,116,0.75,-180
0.38521492678318375,0.2697845325105715,0.5086206896551724,116,0.75,-180
0.38636363636363635,0.27497253449034975,0.5,126,0.75,-180
0.38636363636363635,0.27497253449034975,0.5,126,0.75,-180
0.44755576649264356,0.3599792155134521,0.5441176470588235,136,0.75,-180
0.44755576649264356,0.3599792155134521,0.5441176470588235,136,0.75,-180
0.4676498572787821,0.3962867540997486,0.5753424657534246,146,0.75,-180
0.4676498572787821,0.3962867540997486,0.5753424657534246,146,0.75,-180
0.5042918454935622,0.41997028645065204,0.5256410256410257,156,0.75,-180
0.5042918454935622,0.41997028645065204,0.5256410256410257,156,0.75,-180
0.503585086042065,0.4292582483941346,0.5240963855421686,166,0.75,-180
0.503585086042065,0.4292582483941346,0.5240963855421686,166,0.75,-180
0.5103018687110685,0.4156096660958738,0.5056818181818182,176,0.75,-180
0.5103018687110685,0.4156096660958738,0.5056818181818182,176,0.75,-180
0.5180115273775217,0.43524443381886363,0.5053763440860215,186,0.75,-180
0.5180115273775217,0.43524443381886363,0.5053763440860215,186,0.75,-180
0.5279248916706789,0.4458526994467362,0.5051020408163265,196,0.75,-180
0.5279248916706789,0.4458526994467362,0.5051020408163265,196,0.75,-180
0.5241312741312741,0.46388238363670836,0.5048543689320388,206,0.75,-180
0.5241312741312741,0.46388238363670836,0.5048543689320388,206,0.75,-180
0.5399129172714079,0.4915411757025713,0.5185185185185185,216,0.75,-180
0.5399129172714079,0.4915411757025713,0.5185185185185185,216,0.75,-180
0.5419495635305529,0.4883349000077075,0.5132743362831859,226,0.75,-180
0.5419495635305529,0.4883349000077075,0.5132743362831859,226,0.75,-180
0.5532328633932913,0.48836422378699185,0.5,236,0.75,-180
0.5532328633932913,0.48836422378699185,0.5,236,0.75,-180
0.5333820662768031,0.4717450345863304,0.5,246,0.75,-180
0.5333820662768031,0.4717450345863304,0.5,246,0.75,-180
0.5510503175378603,0.4814996601594664,0.5078125,256,0.75,-180
0.5510503175378603,0.4814996601594664,0.5078125,256,0.75,-180
0.5631733594515181,0.5011654259749139,0.5225563909774437,266,0.75,-180
0.5631733594515181,0.5011654259749139,0.5225563909774437,266,0.75,-180
0.5846833578792342,0.5211054379410283,0.5652173913043478,276,0.75,-180
0.5846833578792342,0.5211054379410283,0.5652173913043478,276,0.75,-180
0.5856299212598425,0.5266639637159263,0.5594405594405595,286,0.75,-180
0.5856299212598425,0.5266639637159263,0.5594405594405595,286,0.75,-180
0.5814010853478047,0.513254497283436,0.5371621621621622,296,0.75,-180
0.5814010853478047,0.513254497283436,0.5371621621621622,296,0.75,-180
0.5840751730959446,0.517486703545164,0.5228758169934641,306,0.75,-180
0.5840751730959446,0.517486703545164,0.5228758169934641,306,0.75,-180
0.5884977689638077,0.5274482132831337,0.5284810126582279,316,0.75,-180
0.5884977689638077,0.5274482132831337,0.5284810126582279,316,0.75,-180
0.5743041749502982,0.508042299084975,0.5245398773006135,326,0.75,-180
0.5743041749502982,0.508042299084975,0.5245398773006135,326,0.75,-180
0.5712506228201295,0.5069842748565252,0.5267857142857143,336,0.75,-180
0.5712506228201295,0.5069842748565252,0.5267857142857143,336,0.75,-180
0.5756743256743256,0.5115615775668348,0.5202312138728323,346,0.75,-180
0.5756743256743256,0.5115615775668348,0.5202312138728323,346,0.75,-180
0.5908863294942414,0.535805393718447,0.5224719101123596,356,0.75,-180
0.5908863294942414,0.535805393718447,0.5224719101123596,356,0.75,-180
0.5963855421686747,0.5450896956549698,0.5218579234972678,366,0.75,-180
0.5963855421686747,0.5450896956549698,0.5218579234972678,366,0.75,-180
0.587820835430297,0.5353882072890968,0.5132978723404256,376,0.75,-180
0.587820835430297,0.5353882072890968,0.5132978723404256,376,0.75,-180
0.5920787083753785,0.5430089829389606,0.5233160621761658,386,0.75,-180
0.5920787083753785,0.5430089829389606,0.5233160621761658,386,0.75,-180
0.6077389984825493,0.5575775914465442,0.5151515151515151,396,0.75,-180
0.6077389984825493,0.5575775914465442,0.5151515151515151,396,0.75,-180
0.6158722109533469,0.5671434217770298,0.5221674876847291,406,0.75,-180
0.6158722109533469,0.5671434217770298,0.5221674876847291,406,0.75,-180
0.6169293340111845,0.5666093895764722,0.5168269230769231,416,0.75,-180
0.6169293340111845,0.5666093895764722,0.5168269230769231,416,0.75,-180
0.6223241590214067,0.5722079304569984,0.5211267605633803,426,0.75,-180
0.6223241590214067,0.5722079304569984,0.5211267605633803,426,0.75,-180
0.6228921819110884,0.5737280914661216,0.5252293577981652,436,0.75,-180
0.6228921819110884,0.5737280914661216,0.5252293577981652,436,0.75,-180
0.6219262295081968,0.5765592722053309,0.5358744394618834,446,0.75,-180
0.6219262295081968,0.5765592722053309,0.5358744394618834,446,0.75,-180
0.6268618387262455,0.585424658104028,0.543859649122807,456,0.75,-180
0.6268618387262455,0.585424658104028,0.543859649122807,456,0.75,-180
0.6328527291452111,0.5922543725585273,0.5429184549356223,466,0.75,-180
0.6328527291452111,0.5922543725585273,0.5429184549356223,466,0.75,-180
0.6262261228704181,0.5827150445876954,0.5273109243697479,476,0.75,-180
0.6262261228704181,0.5827150445876954,0.5273109243697479,476,0.75,-180
0.630175983436853,0.5884288497100847,0.5288065843621399,486,0.75,-180
0.630175983436853,0.5884288497100847,0.5288065843621399,486,0.75,-180
0.6393357550596782,0.5959471518443226,0.5262096774193549,496,0.75,-180
0.6393357550596782,0.5959471518443226,0.5262096774193549,496,0.75,-180
0.6443808532778356,0.6060749239365387,0.5355731225296443,506,0.75,-180
0.6443808532778356,0.6060749239365387,0.5355731225296443,506,0.75,-180
