Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference
0.6531017369727047,0.6124361634705037,0.671875,320,0.75,-90
0.6531017369727047,0.6124361634705037,0.671875,320,0.75,-90
0.6604477611940298,0.6195491063056349,0.7,330,0.75,-90
0.6604477611940298,0.6195491063056349,0.7,330,0.75,-90
0.6648379052369078,0.624853049377087,0.7382352941176471,340,0.75,-90
0.6648379052369078,0.624853049377087,0.7382352941176471,340,0.75,-90
0.65775,0.6195332331643906,0.7257142857142858,350,0.75,-90
0.65775,0.6195332331643906,0.7257142857142858,350,0.75,-90
0.6639097744360902,0.6268367461431267,0.7111111111111111,360,0.75,-90
0.6639097744360902,0.6268367461431267,0.7111111111111111,360,0.75,-90
0.6628140703517588,0.6280924544526728,0.7135135135135136,370,0.75,-90
0.6628140703517588,0.6280924544526728,0.7135135135135136,370,0.75,-90
0.6594458438287154,0.6250356780966863,0.6973684210526315,380,0.75,-90
0.6594458438287154,0.6250356780966863,0.6973684210526315,380,0.75,-90
0.6616161616161617,0.6279979954153075,0.7128205128205128,390,0.75,-90
0.6616161616161617,0.6279979954153075,0.7128205128205128,390,0.75,-90
0.6648101265822784,0.629193720946642,0.71,400,0.75,-90
0.6648101265822784,0.629193720946642,0.71,400,0.75,-90
0.6675126903553299,0.6338516991152964,0.7609756097560976,410,0.75,-90
0.6675126903553299,0.6338516991152964,0.7609756097560976,410,0.75,-90
0.6623409669211195,0.631140413362707,0.7738095238095238,420,0.75,-90
0.6623409669211195,0.631140413362707,0.7738095238095238,420,0.75,-90
0.6691326530612245,0.6386890017600401,0.7674418604651163,430,0.75,-90
0.6691326530612245,0.6386890017600401,0.7674418604651163,430,0.75,-90
0.6634271099744246,0.6305333439935707,0.740909090909091,440,0.75,-90
0.6634271099744246,0.6305333439935707,0.740909090909091,440,0.75,-90
0.6551282051282051,0.6199046819350947,0.7066666666666667,450,0.75,-90
0.6551282051282051,0.6199046819350947,0.7066666666666667,450,0.75,-90
0.6557840616966581,0.6234476920399775,0.7,460,0.75,-90
0.6557840616966581,0.6234476920399775,0.7,460,0.75,-90
0.6667525773195876,0.6317652434446206,0.6723404255319149,470,0.75,-90
0.6667525773195876,0.6317652434446206,0.6723404255319149,470,0.75,-90
0.6751937984496124,0.6424379855237399,0.6708333333333333,480,0.75,-90
0.6751937984496124,0.6424379855237399,0.6708333333333333,480,0.75,-90
0.6756476683937824,0.6430296947355458,0.6714285714285714,490,0.75,-90
0.6756476683937824,0.6430296947355458,0.6714285714285714,490,0.75,-90
0.6776623376623376,0.6461964944189486,0.654,500,0.75,-90
0.6776623376623376,0.6461964944189486,0.654,500,0.75,-90
