Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes
0.21766475252939568,0.07921490108262015,1.0,10,0.75,-180,Random,2
0.21766475252939568,0.07921490108262015,1.0,10,0.75,-180,BvSB,2
0.21766475252939568,0.07921490108262015,1.0,10,0.75,-180,BvSB,2
0.35843373493975905,0.28208741213506644,1.0,15,0.75,-180,BvSB,6
0.35843373493975905,0.28208741213506644,1.0,15,0.75,-180,BvSB,6
0.41979709350150807,0.3540710384260215,1.0,20,0.75,-180,BvSB,8
0.41979709350150807,0.3540710384260215,1.0,20,0.75,-180,BvSB,8
0.48599670510708404,0.43347950837207455,1.0,25,0.75,-180,BvSB,9
0.48599670510708404,0.43347950837207455,1.0,25,0.75,-180,BvSB,9
0.4877646411877921,0.4333800903460775,1.0,30,0.75,-180,BvSB,9
0.4877646411877921,0.4333800903460775,1.0,30,0.75,-180,BvSB,9
0.5057819383259912,0.455432837608849,1.0,35,0.75,-180,BvSB,9
0.5057819383259912,0.455432837608849,1.0,35,0.75,-180,BvSB,9
0.5136476426799007,0.4702013476626842,1.0,40,0.75,-180,BvSB,10
0.5136476426799007,0.4702013476626842,1.0,40,0.75,-180,BvSB,10
0.5474875759249034,0.5062042744766098,1.0,45,0.75,-180,BvSB,10
0.5474875759249034,0.5062042744766098,1.0,45,0.75,-180,BvSB,10
0.6217860105059442,0.5769069000390796,1.0,50,0.75,-180,BvSB,11
0.6217860105059442,0.5769069000390796,1.0,50,0.75,-180,BvSB,11
0.6339977851605758,0.6035742217066196,1.0,55,0.75,-180,BvSB,12
0.6339977851605758,0.6035742217066196,1.0,55,0.75,-180,BvSB,12
0.6362628222899916,0.6092881303363352,1.0,60,0.75,-180,BvSB,12
0.6362628222899916,0.6092881303363352,1.0,60,0.75,-180,BvSB,12
0.6393670183231538,0.6155630355474928,1.0,65,0.75,-180,BvSB,12
0.6393670183231538,0.6155630355474928,1.0,65,0.75,-180,BvSB,12
0.6494300806227412,0.6436766141097893,1.0,70,0.75,-180,BvSB,12
0.6494300806227412,0.6436766141097893,1.0,70,0.75,-180,BvSB,12
0.6611915367483296,0.6563287495166055,1.0,75,0.75,-180,BvSB,12
0.6611915367483296,0.6563287495166055,1.0,75,0.75,-180,BvSB,12
0.6833008084750488,0.6825912693808515,1.0,80,0.75,-180,BvSB,12
0.6833008084750488,0.6825912693808515,1.0,80,0.75,-180,BvSB,12
0.7199888330541597,0.7186406776825222,1.0,85,0.75,-180,BvSB,12
0.7199888330541597,0.7186406776825222,1.0,85,0.75,-180,BvSB,12
0.7282639083030472,0.7261394935168548,1.0,90,0.75,-180,BvSB,12
0.7282639083030472,0.7261394935168548,1.0,90,0.75,-180,BvSB,12
0.7589585666293394,0.7535272620903691,1.0,95,0.75,-180,BvSB,12
0.7589585666293394,0.7535272620903691,1.0,95,0.75,-180,BvSB,12
0.7642276422764228,0.7584612285850894,1.0,100,0.75,-180,BvSB,12
0.7642276422764228,0.7584612285850894,1.0,100,0.75,-180,BvSB,12
0.7692307692307693,0.7621377212149676,1.0,105,0.75,-180,BvSB,12
0.7692307692307693,0.7621377212149676,1.0,105,0.75,-180,BvSB,12
0.7708743323025021,0.7632832922810292,1.0,110,0.75,-180,BvSB,12
0.7708743323025021,0.7632832922810292,1.0,110,0.75,-180,BvSB,12
0.7559121621621622,0.7541121123681496,1.0,115,0.75,-180,BvSB,12
0.7559121621621622,0.7541121123681496,1.0,115,0.75,-180,BvSB,12
0.764871722582464,0.7640745465856278,1.0,120,0.75,-180,BvSB,12
0.764871722582464,0.7640745465856278,1.0,120,0.75,-180,BvSB,12
0.7645398080180689,0.7637218778942898,1.0,125,0.75,-180,BvSB,12
0.7645398080180689,0.7637218778942898,1.0,125,0.75,-180,BvSB,12
0.7673169352558665,0.7656437179726034,1.0,130,0.75,-180,BvSB,12
0.7673169352558665,0.7656437179726034,1.0,130,0.75,-180,BvSB,12
0.7669875424688561,0.7652891037576657,1.0,135,0.75,-180,BvSB,12
0.7669875424688561,0.7652891037576657,1.0,135,0.75,-180,BvSB,12
0.7615537283810604,0.7594417370648012,1.0,140,0.75,-180,BvSB,12
0.7615537283810604,0.7594417370648012,1.0,140,0.75,-180,BvSB,12
0.7657580919931857,0.763183764466196,1.0,145,0.75,-180,BvSB,12
0.7657580919931857,0.763183764466196,1.0,145,0.75,-180,BvSB,12
0.7696900767699744,0.7666034592723516,1.0,150,0.75,-180,BvSB,12
0.7696900767699744,0.7666034592723516,1.0,150,0.75,-180,BvSB,12
0.7696469248291572,0.7669661707825193,1.0,155,0.75,-180,BvSB,12
0.7696469248291572,0.7669661707825193,1.0,155,0.75,-180,BvSB,12
0.7718848018249216,0.769442122150288,1.0,160,0.75,-180,BvSB,12
0.7718848018249216,0.769442122150288,1.0,160,0.75,-180,BvSB,12
0.7724157624214735,0.7719417572960825,1.0,165,0.75,-180,BvSB,12
0.7724157624214735,0.7719417572960825,1.0,165,0.75,-180,BvSB,12
0.781812982556477,0.7827494360190173,1.0,170,0.75,-180,BvSB,12
0.781812982556477,0.7827494360190173,1.0,170,0.75,-180,BvSB,12
0.7852233676975945,0.7863156571034787,1.0,175,0.75,-180,BvSB,12
0.7852233676975945,0.7863156571034787,1.0,175,0.75,-180,BvSB,12
0.7826211643246344,0.7828420022200082,1.0,180,0.75,-180,BvSB,12
0.7826211643246344,0.7828420022200082,1.0,180,0.75,-180,BvSB,12
0.7946582423894314,0.7957039850575928,1.0,185,0.75,-180,BvSB,12
0.7946582423894314,0.7957039850575928,1.0,185,0.75,-180,BvSB,12
0.7955133735979293,0.7961961203756326,1.0,190,0.75,-180,BvSB,12
0.7955133735979293,0.7961961203756326,1.0,190,0.75,-180,BvSB,12
0.7978110599078341,0.7991878116800868,1.0,195,0.75,-180,BvSB,12
