Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes
0.21766475252939568,0.07921490108262015,1.0,10,0.75,-180,Random,2
0.826049943246311,0.8253791601782936,1.0,143,0.75,-180,AP,12
0.826049943246311,0.8253791601782936,1.0,143,0.75,-180,BvSB,12
0.826049943246311,0.8253791601782936,1.0,143,0.75,-180,BvSB,12
0.8277919863597613,0.8272091569724831,1.0,148,0.75,-180,BvSB,12
0.8277919863597613,0.8272091569724831,1.0,148,0.75,-180,BvSB,12
0.827831531018782,0.8275441365500809,1.0,153,0.75,-180,BvSB,12
0.827831531018782,0.8275441365500809,1.0,153,0.75,-180,BvSB,12
0.8247363921345112,0.8245974201815977,1.0,158,0.75,-180,BvSB,12
0.8247363921345112,0.8245974201815977,1.0,158,0.75,-180,BvSB,12
0.8247716894977168,0.8249860172032324,1.0,163,0.75,-180,BvSB,12
0.8247716894977168,0.8249860172032324,1.0,163,0.75,-180,BvSB,12
0.827950843098028,0.8281342308430301,1.0,168,0.75,-180,BvSB,12
0.827950843098028,0.8281342308430301,1.0,168,0.75,-180,BvSB,12
0.8257012020606754,0.8258605987863177,1.0,173,0.75,-180,BvSB,12
0.8257012020606754,0.8258605987863177,1.0,173,0.75,-180,BvSB,12
0.8277443393522499,0.8279721662075994,1.0,178,0.75,-180,BvSB,12
0.8277443393522499,0.8279721662075994,1.0,178,0.75,-180,BvSB,12
0.8326636050516647,0.832852731311547,1.0,183,0.75,-180,BvSB,12
0.8326636050516647,0.832852731311547,1.0,183,0.75,-180,BvSB,12
0.8295487208968094,0.8294744146948085,1.0,188,0.75,-180,BvSB,12
0.8295487208968094,0.8294744146948085,1.0,188,0.75,-180,BvSB,12
0.8270005757052389,0.8271662811256314,1.0,193,0.75,-180,BvSB,12
0.8270005757052389,0.8271662811256314,1.0,193,0.75,-180,BvSB,12
0.832228307869703,0.8318718170158996,0.98989898989899,198,0.75,-180,BvSB,12
0.832228307869703,0.8318718170158996,0.98989898989899,198,0.75,-180,BvSB,12
0.8354503464203233,0.8349221526688021,0.9901477832512315,203,0.75,-180,BvSB,12
0.8354503464203233,0.8349221526688021,0.9901477832512315,203,0.75,-180,BvSB,12
0.836947094535993,0.8362557408856668,0.9855769230769231,208,0.75,-180,BvSB,12
0.836947094535993,0.8362557408856668,0.9855769230769231,208,0.75,-180,BvSB,12
0.8387376954255935,0.8386343164871382,0.9906103286384976,213,0.75,-180,BvSB,12
0.8387376954255935,0.8386343164871382,0.9906103286384976,213,0.75,-180,BvSB,12
0.8312554363583647,0.8323690763180155,0.9908256880733946,218,0.75,-180,BvSB,12
0.8312554363583647,0.8323690763180155,0.9908256880733946,218,0.75,-180,BvSB,12
0.8315911730545877,0.8322007991724752,0.9820627802690582,223,0.75,-180,BvSB,12
0.8315911730545877,0.8322007991724752,0.9820627802690582,223,0.75,-180,BvSB,12
0.8351264902587962,0.8357922923772025,0.9692982456140351,228,0.75,-180,BvSB,12
