Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes
0.21766475252939568,0.07921490108262015,1.0,10,0.75,-180,Random,2
0.21766475252939568,0.07921490108262015,1.0,10,0.75,-180,BvSB,2
0.21766475252939568,0.07921490108262015,1.0,10,0.75,-180,BvSB,2
0.2242606790799562,0.091281795052427,1.0,15,0.75,-180,BvSB,3
0.2242606790799562,0.091281795052427,1.0,15,0.75,-180,BvSB,3
0.23690704688785302,0.10727261316384012,1.0,20,0.75,-180,BvSB,3
0.23690704688785302,0.10727261316384012,1.0,20,0.75,-180,BvSB,3
0.26963207029104885,0.1427662711398119,1.0,25,0.75,-180,BvSB,4
0.26963207029104885,0.1427662711398119,1.0,25,0.75,-180,BvSB,4
0.2958482265603519,0.17120638258406862,1.0,30,0.75,-180,BvSB,5
0.2958482265603519,0.17120638258406862,1.0,30,0.75,-180,BvSB,5
0.29405286343612336,0.16962423066422397,1.0,35,0.75,-180,BvSB,5
0.29405286343612336,0.16962423066422397,1.0,35,0.75,-180,BvSB,5
0.32092638544251445,0.21020152398014613,1.0,40,0.75,-180,BvSB,7
0.32092638544251445,0.21020152398014613,1.0,40,0.75,-180,BvSB,7
0.4384318056322474,0.36120615611093737,1.0,45,0.75,-180,BvSB,9
0.4384318056322474,0.36120615611093737,1.0,45,0.75,-180,BvSB,9
0.4641968482167542,0.39554105259121053,1.0,50,0.75,-180,BvSB,9
0.4641968482167542,0.39554105259121053,1.0,50,0.75,-180,BvSB,9
0.5581395348837209,0.49035054958775,1.0,55,0.75,-180,BvSB,10
0.5581395348837209,0.49035054958775,1.0,55,0.75,-180,BvSB,10
0.5608538952037705,0.4949328024298046,1.0,60,0.75,-180,BvSB,10
0.5608538952037705,0.4949328024298046,1.0,60,0.75,-180,BvSB,10
0.6002220988339811,0.5669946822027241,1.0,65,0.75,-180,BvSB,11
0.6002220988339811,0.5669946822027241,1.0,65,0.75,-180,BvSB,11
0.6480400333611342,0.6077446833493774,1.0,70,0.75,-180,BvSB,11
0.6480400333611342,0.6077446833493774,1.0,70,0.75,-180,BvSB,11
0.6355790645879733,0.6090138250042788,1.0,75,0.75,-180,BvSB,12
0.6355790645879733,0.6090138250042788,1.0,75,0.75,-180,BvSB,12
0.6386952885419571,0.6132223416048762,1.0,80,0.75,-180,BvSB,12
0.6386952885419571,0.6132223416048762,1.0,80,0.75,-180,BvSB,12
0.6499162479061976,0.6229276529551284,1.0,85,0.75,-180,BvSB,12
0.6499162479061976,0.6229276529551284,1.0,85,0.75,-180,BvSB,12
0.6608890131395023,0.6317723180715497,1.0,90,0.75,-180,BvSB,12
0.6608890131395023,0.6317723180715497,1.0,90,0.75,-180,BvSB,12
0.6872900335946248,0.6644158156276456,1.0,95,0.75,-180,BvSB,12
0.6872900335946248,0.6644158156276456,1.0,95,0.75,-180,BvSB,12
0.6924586487244183,0.6668324850437173,1.0,100,0.75,-180,BvSB,12
0.6924586487244183,0.6668324850437173,1.0,100,0.75,-180,BvSB,12
0.6970802919708029,0.6732120509954022,1.0,105,0.75,-180,BvSB,12
0.6970802919708029,0.6732120509954022,1.0,105,0.75,-180,BvSB,12
0.696654484115828,0.674320250445286,1.0,110,0.75,-180,BvSB,12
0.696654484115828,0.674320250445286,1.0,110,0.75,-180,BvSB,12
0.7195945945945946,0.7050484763112225,1.0,115,0.75,-180,BvSB,12
0.7195945945945946,0.7050484763112225,1.0,115,0.75,-180,BvSB,12
0.7135607555680857,0.7076523756692151,1.0,120,0.75,-180,BvSB,12
0.7135607555680857,0.7076523756692151,1.0,120,0.75,-180,BvSB,12
0.7286843591191418,0.7240529818335504,1.0,125,0.75,-180,BvSB,12
0.7286843591191418,0.7240529818335504,1.0,125,0.75,-180,BvSB,12
0.7526152106304778,0.7506345942222653,1.0,130,0.75,-180,BvSB,12
0.7526152106304778,0.7506345942222653,1.0,130,0.75,-180,BvSB,12
0.7681200453001132,0.769273018270124,1.0,135,0.75,-180,BvSB,12
0.7681200453001132,0.769273018270124,1.0,135,0.75,-180,BvSB,12
0.7921746526793308,0.792029069389238,1.0,140,0.75,-180,BvSB,12
0.7921746526793308,0.792029069389238,1.0,140,0.75,-180,BvSB,12
0.7896081771720613,0.7905292643813934,1.0,145,0.75,-180,BvSB,12
0.7896081771720613,0.7905292643813934,1.0,145,0.75,-180,BvSB,12
0.8080750639749786,0.8072757308968905,1.0,150,0.75,-180,BvSB,12
0.8080750639749786,0.8072757308968905,1.0,150,0.75,-180,BvSB,12
0.8112186788154897,0.8092436458920622,1.0,155,0.75,-180,BvSB,12
0.8112186788154897,0.8092436458920622,1.0,155,0.75,-180,BvSB,12
0.8263473053892215,0.8262997956983911,0.99375,160,0.75,-180,BvSB,12
0.8263473053892215,0.8262997956983911,0.99375,160,0.75,-180,BvSB,12
0.8320959451741862,0.8323221178518764,0.9939393939393939,165,0.75,-180,BvSB,12
0.8320959451741862,0.8323221178518764,0.9939393939393939,165,0.75,-180,BvSB,12
0.8298541607091793,0.8306702104402279,0.9882352941176471,170,0.75,-180,BvSB,12
0.8298541607091793,0.8306702104402279,0.9882352941176471,170,0.75,-180,BvSB,12
0.8470790378006873,0.8477761975351201,0.9885714285714285,175,0.75,-180,BvSB,12
0.8470790378006873,0.8477761975351201,0.9885714285714285,175,0.75,-180,BvSB,12
0.8422712933753943,0.8424910036712638,0.9888888888888889,180,0.75,-180,BvSB,12
0.8422712933753943,0.8424910036712638,0.9888888888888889,180,0.75,-180,BvSB,12
0.848937392303274,0.8495634065483098,0.9891891891891892,185,0.75,-180,BvSB,12
0.848937392303274,0.8495634065483098,0.9891891891891892,185,0.75,-180,BvSB,12
0.8415300546448088,0.8428746792390508,0.9894736842105263,190,0.75,-180,BvSB,12
0.8415300546448088,0.8428746792390508,0.9894736842105263,190,0.75,-180,BvSB,12
