Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type
0.13508340169537872,0.04058193063180998,1.0,10,0.6,-40,Random
0.7312775330396476,0.6947281655713531,0.8548057259713702,489,0.6,-40,AP
0.7312775330396476,0.6947281655713531,0.8548057259713702,489,0.6,-40,BvSB
0.7312775330396476,0.6947281655713531,0.8548057259713702,489,0.6,-40,BvSB
0.7440025252525253,0.709264774685077,0.8617234468937875,499,0.6,-40,BvSB
0.7440025252525253,0.709264774685077,0.8617234468937875,499,0.6,-40,BvSB
0.753324889170361,0.7197669242920767,0.8644400785854617,509,0.6,-40,BvSB
0.753324889170361,0.7197669242920767,0.8644400785854617,509,0.6,-40,BvSB
0.7662007623888183,0.7369737627305235,0.8497109826589595,519,0.6,-40,BvSB
0.7662007623888183,0.7369737627305235,0.8497109826589595,519,0.6,-40,BvSB
0.769917144678139,0.7323165400240957,0.8638941398865785,529,0.6,-40,BvSB
0.769917144678139,0.7323165400240957,0.8638941398865785,529,0.6,-40,BvSB
0.7781329923273658,0.7397746608028299,0.8608534322820037,539,0.6,-40,BvSB
0.7781329923273658,0.7397746608028299,0.8608534322820037,539,0.6,-40,BvSB
0.7847979474021809,0.7460878585945259,0.8633879781420765,549,0.6,-40,BvSB
0.7847979474021809,0.7460878585945259,0.8633879781420765,549,0.6,-40,BvSB
0.7886100386100386,0.753039468090461,0.8497316636851521,559,0.6,-40,BvSB
0.7886100386100386,0.753039468090461,0.8497316636851521,559,0.6,-40,BvSB
0.7921239509360878,0.7562398543423243,0.8488576449912126,569,0.6,-40,BvSB
0.7921239509360878,0.7562398543423243,0.8488576449912126,569,0.6,-40,BvSB
0.7956606217616581,0.7612852490444919,0.8393782383419689,579,0.6,-40,BvSB
0.7956606217616581,0.7612852490444919,0.8393782383419689,579,0.6,-40,BvSB
0.7985705003248863,0.7643435758562841,0.8404074702886248,589,0.6,-40,BvSB
0.7985705003248863,0.7643435758562841,0.8404074702886248,589,0.6,-40,BvSB
0.8119295958279009,0.7872303174670849,0.8297161936560935,599,0.6,-40,BvSB
0.8119295958279009,0.7872303174670849,0.8297161936560935,599,0.6,-40,BvSB
0.8230869849574886,0.8020865668756326,0.825944170771757,609,0.6,-40,BvSB
0.8230869849574886,0.8020865668756326,0.825944170771757,609,0.6,-40,BvSB
0.8293963254593176,0.8094523541318334,0.8336025848142165,619,0.6,-40,BvSB
0.8293963254593176,0.8094523541318334,0.8336025848142165,619,0.6,-40,BvSB
0.8278472679394339,0.811501761358328,0.8394276629570747,629,0.6,-40,BvSB
0.8278472679394339,0.811501761358328,0.8394276629570747,629,0.6,-40,BvSB
0.8345442536327609,0.8140701652639462,0.8325508607198748,639,0.6,-40,BvSB
0.8345442536327609,0.8140701652639462,0.8325508607198748,639,0.6,-40,BvSB
0.8485752153744202,0.8305886180191135,0.8505392912172574,649,0.6,-40,BvSB
0.8485752153744202,0.8305886180191135,0.8505392912172574,649,0.6,-40,BvSB
0.8503989361702128,0.8346829432010079,0.8558421851289834,659,0.6,-40,BvSB
0.8503989361702128,0.8346829432010079,0.8558421851289834,659,0.6,-40,BvSB
0.8535690460306872,0.8375844918117121,0.8579970104633782,669,0.6,-40,BvSB
0.8535690460306872,0.8375844918117121,0.8579970104633782,669,0.6,-40,BvSB
0.8624497991967871,0.8461652083108749,0.8615611192930781,679,0.6,-40,BvSB
0.8624497991967871,0.8461652083108749,0.8615611192930781,679,0.6,-40,BvSB
0.8663532572196104,0.850643146504141,0.8534107402031931,689,0.6,-40,BvSB
0.8663532572196104,0.850643146504141,0.8534107402031931,689,0.6,-40,BvSB
0.8685983827493261,0.8526803757524272,0.8583690987124464,699,0.6,-40,BvSB
0.8685983827493261,0.8526803757524272,0.8583690987124464,699,0.6,-40,BvSB
0.8522650439486139,0.8371166813245795,0.8363892806770099,709,0.6,-40,BvSB
0.8522650439486139,0.8371166813245795,0.8363892806770099,709,0.6,-40,BvSB
0.8453188602442334,0.8305845988390006,0.8428372739916551,719,0.6,-40,BvSB
0.8453188602442334,0.8305845988390006,0.8428372739916551,719,0.6,-40,BvSB
0.8716814159292036,0.8562518404046515,0.869684499314129,729,0.6,-40,BvSB
0.8716814159292036,0.8562518404046515,0.869684499314129,729,0.6,-40,BvSB
0.8784153005464481,0.8633092232361399,0.871447902571042,739,0.6,-40,BvSB
0.8784153005464481,0.8633092232361399,0.871447902571042,739,0.6,-40,BvSB
0.8793694311172036,0.8653930249887521,0.8758344459279038,749,0.6,-40,BvSB
0.8793694311172036,0.8653930249887521,0.8758344459279038,749,0.6,-40,BvSB
0.8703576341127923,0.8569463148896489,0.8682476943346509,759,0.6,-40,BvSB
0.8703576341127923,0.8569463148896489,0.8682476943346509,759,0.6,-40,BvSB
0.8747412008281573,0.8614802894150466,0.8699609882964889,769,0.6,-40,BvSB
0.8747412008281573,0.8614802894150466,0.8699609882964889,769,0.6,-40,BvSB
0.8611495844875346,0.8481967157505199,0.8523748395378691,779,0.6,-40,BvSB
0.8611495844875346,0.8481967157505199,0.8523748395378691,779,0.6,-40,BvSB
0.8703961084086171,0.8572295092567865,0.8593155893536122,789,0.6,-40,BvSB
0.8703961084086171,0.8572295092567865,0.8593155893536122,789,0.6,-40,BvSB
0.8852859135285913,0.8719204726595609,0.867334167709637,799,0.6,-40,BvSB
0.8852859135285913,0.8719204726595609,0.867334167709637,799,0.6,-40,BvSB
0.8971308607417775,0.8832374725997904,0.8665018541409147,809,0.6,-40,BvSB
0.8971308607417775,0.8832374725997904,0.8665018541409147,809,0.6,-40,BvSB
