Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type
0.13508340169537872,0.04058193063180998,1.0,10,0.75,-180,Random
0.4129141886151232,0.32500243147578994,0.6544117647058824,136,0.75,-180,AP
0.4129141886151232,0.32500243147578994,0.6544117647058824,136,0.75,-180,BvSB
0.4129141886151232,0.32500243147578994,0.6544117647058824,136,0.75,-180,BvSB
0.49247372905424597,0.36982305270352156,0.6986301369863014,146,0.75,-180,BvSB
0.49247372905424597,0.36982305270352156,0.6986301369863014,146,0.75,-180,BvSB
0.5474223867843919,0.45917748925437984,0.75,156,0.75,-180,BvSB
0.5474223867843919,0.45917748925437984,0.75,156,0.75,-180,BvSB
0.6052556412453585,0.5110848763036914,0.7590361445783133,166,0.75,-180,BvSB
0.6052556412453585,0.5110848763036914,0.7590361445783133,166,0.75,-180,BvSB
0.6336293325694643,0.5665029994528202,0.7727272727272727,176,0.75,-180,BvSB
0.6336293325694643,0.5665029994528202,0.7727272727272727,176,0.75,-180,BvSB
0.6693478885377765,0.6072219220300108,0.7956989247311828,186,0.75,-180,BvSB
0.6693478885377765,0.6072219220300108,0.7956989247311828,186,0.75,-180,BvSB
0.668971477960242,0.6072332377581534,0.7908163265306123,196,0.75,-180,BvSB
0.668971477960242,0.6072332377581534,0.7908163265306123,196,0.75,-180,BvSB
0.61167292689974,0.5630592311326297,0.7475728155339806,206,0.75,-180,BvSB
0.61167292689974,0.5630592311326297,0.7475728155339806,206,0.75,-180,BvSB
0.6172124022022603,0.5715024631316559,0.7685185185185185,216,0.75,-180,BvSB
0.6172124022022603,0.5715024631316559,0.7685185185185185,216,0.75,-180,BvSB
0.6236559139784946,0.5747083809164342,0.7654867256637168,226,0.75,-180,BvSB
0.6236559139784946,0.5747083809164342,0.7654867256637168,226,0.75,-180,BvSB
0.6415039347129117,0.5980725876146759,0.8008474576271186,236,0.75,-180,BvSB
0.6415039347129117,0.5980725876146759,0.8008474576271186,236,0.75,-180,BvSB
0.6495176848874598,0.6133446083424788,0.8008130081300813,246,0.75,-180,BvSB
0.6495176848874598,0.6133446083424788,0.8008130081300813,246,0.75,-180,BvSB
0.7314570507182644,0.7019733225677396,0.82421875,256,0.75,-180,BvSB
0.7314570507182644,0.7019733225677396,0.82421875,256,0.75,-180,BvSB
0.7662452219935313,0.7455115767253553,0.8646616541353384,266,0.75,-180,BvSB
0.7662452219935313,0.7455115767253553,0.8646616541353384,266,0.75,-180,BvSB
0.8097906222353288,0.7889652203483104,0.8659420289855072,276,0.75,-180,BvSB
