Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type
0.13508340169537872,0.04058193063180998,1.0,10,0.75,-180,Random
0.13508340169537872,0.04058193063180998,1.0,10,0.75,-180,BvSB
0.13508340169537872,0.04058193063180998,1.0,10,0.75,-180,BvSB
0.3910063065533315,0.2469083218275369,0.85,20,0.75,-180,BvSB
0.3910063065533315,0.2469083218275369,0.85,20,0.75,-180,BvSB
0.36431124553203187,0.2575245916115813,0.8333333333333334,30,0.75,-180,BvSB
0.36431124553203187,0.2575245916115813,0.8333333333333334,30,0.75,-180,BvSB
0.4154948993658671,0.3089489085549822,0.875,40,0.75,-180,BvSB
0.4154948993658671,0.3089489085549822,0.875,40,0.75,-180,BvSB
0.5092618191871717,0.4340323542278236,0.9,50,0.75,-180,BvSB
0.5092618191871717,0.4340323542278236,0.9,50,0.75,-180,BvSB
0.5273080121985029,0.45607463286683064,0.9,60,0.75,-180,BvSB
0.5273080121985029,0.45607463286683064,0.9,60,0.75,-180,BvSB
0.5804837364470392,0.5127071172121492,0.9,70,0.75,-180,BvSB
0.5804837364470392,0.5127071172121492,0.9,70,0.75,-180,BvSB
0.6085865625871202,0.5594774186941438,0.9,80,0.75,-180,BvSB
0.6085865625871202,0.5594774186941438,0.9,80,0.75,-180,BvSB
0.6309756779424098,0.5898828823786252,0.9111111111111111,90,0.75,-180,BvSB
0.6309756779424098,0.5898828823786252,0.9111111111111111,90,0.75,-180,BvSB
0.6400336417157275,0.5934475845434032,0.91,100,0.75,-180,BvSB
0.6400336417157275,0.5934475845434032,0.91,100,0.75,-180,BvSB
0.6378971043013776,0.5890751987857958,0.9,110,0.75,-180,BvSB
0.6378971043013776,0.5890751987857958,0.9,110,0.75,-180,BvSB
0.6487172258246405,0.6026462642126692,0.9,120,0.75,-180,BvSB
0.6487172258246405,0.6026462642126692,0.9,120,0.75,-180,BvSB
0.6465931580435397,0.5987211295956555,0.8769230769230769,130,0.75,-180,BvSB
0.6465931580435397,0.5987211295956555,0.8769230769230769,130,0.75,-180,BvSB
0.6793308760986674,0.6449578243207357,0.8928571428571429,140,0.75,-180,BvSB
0.6793308760986674,0.6449578243207357,0.8928571428571429,140,0.75,-180,BvSB
0.6781347739550754,0.6425475602484424,0.8866666666666667,150,0.75,-180,BvSB
0.6781347739550754,0.6425475602484424,0.8866666666666667,150,0.75,-180,BvSB
0.6783575705731394,0.6441838952854779,0.875,160,0.75,-180,BvSB
0.6783575705731394,0.6441838952854779,0.875,160,0.75,-180,BvSB
0.6934515298827566,0.6598104504093478,0.8941176470588236,170,0.75,-180,BvSB
0.6934515298827566,0.6598104504093478,0.8941176470588236,170,0.75,-180,BvSB
0.7046171494121021,0.6732774768950806,0.8944444444444445,180,0.75,-180,BvSB
0.7046171494121021,0.6732774768950806,0.8944444444444445,180,0.75,-180,BvSB
0.7126833477135461,0.6800723609470131,0.9,190,0.75,-180,BvSB
0.7126833477135461,0.6800723609470131,0.9,190,0.75,-180,BvSB
0.7135852321892125,0.6850615147684004,0.905,200,0.75,-180,BvSB
0.7135852321892125,0.6850615147684004,0.905,200,0.75,-180,BvSB
0.7269308649117732,0.7031605574935896,0.9,210,0.75,-180,BvSB
0.7269308649117732,0.7031605574935896,0.9,210,0.75,-180,BvSB
0.7316507107629823,0.7142288458955304,0.8909090909090909,220,0.75,-180,BvSB
0.7316507107629823,0.7142288458955304,0.8909090909090909,220,0.75,-180,BvSB
0.7262147221414024,0.7043873685393681,0.8826086956521739,230,0.75,-180,BvSB
0.7262147221414024,0.7043873685393681,0.8826086956521739,230,0.75,-180,BvSB
0.7335862270207179,0.7157060599437606,0.8916666666666667,240,0.75,-180,BvSB
0.7335862270207179,0.7157060599437606,0.8916666666666667,240,0.75,-180,BvSB
0.7257828504536142,0.7034418602212448,0.884,250,0.75,-180,BvSB
0.7257828504536142,0.7034418602212448,0.884,250,0.75,-180,BvSB
0.7317287936601116,0.7122419342543959,0.8769230769230769,260,0.75,-180,BvSB
0.7317287936601116,0.7122419342543959,0.8769230769230769,260,0.75,-180,BvSB
0.7315278186635267,0.7086249164891156,0.8777777777777778,270,0.75,-180,BvSB
0.7315278186635267,0.7086249164891156,0.8777777777777778,270,0.75,-180,BvSB
0.7307351638618246,0.7073264423838558,0.8785714285714286,280,0.75,-180,BvSB
0.7307351638618246,0.7073264423838558,0.8785714285714286,280,0.75,-180,BvSB
0.7302339354456618,0.708345062154414,0.8724137931034482,290,0.75,-180,BvSB
0.7302339354456618,0.708345062154414,0.8724137931034482,290,0.75,-180,BvSB
0.7466587466587467,0.7326655312499297,0.8966666666666666,300,0.75,-180,BvSB
0.7466587466587467,0.7326655312499297,0.8966666666666666,300,0.75,-180,BvSB
0.761989871909443,0.7493397565361871,0.8903225806451613,310,0.75,-180,BvSB
0.761989871909443,0.7493397565361871,0.8903225806451613,310,0.75,-180,BvSB
0.77830893337317,0.7645607511742962,0.903125,320,0.75,-180,BvSB
0.77830893337317,0.7645607511742962,0.903125,320,0.75,-180,BvSB
0.7890320647287983,0.7762593500896287,0.906060606060606,330,0.75,-180,BvSB
0.7890320647287983,0.7762593500896287,0.906060606060606,330,0.75,-180,BvSB
0.7889990982867449,0.7772100886222524,0.8941176470588236,340,0.75,-180,BvSB
0.7889990982867449,0.7772100886222524,0.8941176470588236,340,0.75,-180,BvSB
0.7952969550798915,0.7873510592737399,0.9,350,0.75,-180,BvSB
0.7952969550798915,0.7873510592737399,0.9,350,0.75,-180,BvSB
0.8013305110371939,0.794333330785181,0.9055555555555556,360,0.75,-180,BvSB
0.8013305110371939,0.794333330785181,0.9055555555555556,360,0.75,-180,BvSB
0.8049742189869579,0.7983184169262848,0.9162162162162162,370,0.75,-180,BvSB
0.8049742189869579,0.7983184169262848,0.9162162162162162,370,0.75,-180,BvSB
0.8019470641922726,0.7949393195960225,0.9026315789473685,380,0.75,-180,BvSB
0.8019470641922726,0.7949393195960225,0.9026315789473685,380,0.75,-180,BvSB
0.8022581629539213,0.795189576031623,0.8974358974358975,390,0.75,-180,BvSB
0.8022581629539213,0.795189576031623,0.8974358974358975,390,0.75,-180,BvSB
0.8025711662075299,0.7886311930122885,0.89,400,0.75,-180,BvSB
0.8025711662075299,0.7886311930122885,0.89,400,0.75,-180,BvSB
0.8056493705864293,0.7909107271280533,0.8951219512195122,410,0.75,-180,BvSB
0.8056493705864293,0.7909107271280533,0.8951219512195122,410,0.75,-180,BvSB
0.8081305820757623,0.7941734766850315,0.888095238095238,420,0.75,-180,BvSB
0.8081305820757623,0.7941734766850315,0.888095238095238,420,0.75,-180,BvSB
0.8121717639789929,0.8040190265635568,0.8953488372093024,430,0.75,-180,BvSB
0.8121717639789929,0.8040190265635568,0.8953488372093024,430,0.75,-180,BvSB
0.8081809730399752,0.7973000752307369,0.8931818181818182,440,0.75,-180,BvSB
