Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type
0.13508340169537872,0.04058193063180998,1.0,10,0.75,-300,Random
0.13863822805578344,0.04142570831541471,1.0,11,0.75,-300,AP
0.15641235985780694,0.06634343398946653,1.0,12,0.75,-300,AP
0.1471151216844408,0.055238534185439635,1.0,13,0.75,-300,AP
0.14602132895816242,0.0539374360095541,1.0,14,0.75,-300,AP
0.1443806398687449,0.05258425322126183,0.9333333333333333,15,0.75,-300,AP
0.1430133989608969,0.05040421293761256,0.875,16,0.75,-300,AP
0.1430133989608969,0.0505044466949221,0.8235294117647058,17,0.75,-300,AP
0.16707683893902106,0.056615084641009665,0.8333333333333334,18,0.75,-300,AP
0.21055509980858628,0.10948671579529619,0.8421052631578947,19,0.75,-300,AP
0.20344544708777687,0.10169493807943082,0.8,20,0.75,-300,AP
0.21547716707683895,0.12422751723126996,0.8095238095238095,21,0.75,-300,AP
0.19907027618266337,0.10475199838303255,0.8181818181818182,22,0.75,-300,AP
0.1987968280010938,0.10697400929853233,0.8260869565217391,23,0.75,-300,AP
0.20344544708777687,0.11520375925440295,0.7916666666666666,24,0.75,-300,AP
0.20426579163248565,0.11698263119380872,0.76,25,0.75,-300,AP
0.20672682526661199,0.12114948626485424,0.7307692307692307,26,0.75,-300,AP
0.2130161334427126,0.1322027488844132,0.7407407407407407,27,0.75,-300,AP
0.23762646978397595,0.14882241093331833,0.7857142857142857,28,0.75,-300,AP
0.24063439978124146,0.15381730818819042,0.7586206896551724,29,0.75,-300,AP
0.24911129340989882,0.16806918982126873,0.7666666666666667,30,0.75,-300,AP
0.24336888159693737,0.15757147760316959,0.8064516129032258,31,0.75,-300,AP
0.22176647525293958,0.1251745106588011,0.78125,32,0.75,-300,AP
0.21903199343724364,0.12690537306080854,0.696969696969697,33,0.75,-300,AP
0.21219578889800383,0.12119548153136017,0.7058823529411765,34,0.75,-300,AP
0.2124692370795734,0.1261467120256906,0.7142857142857143,35,0.75,-300,AP
0.2130161334427126,0.12854319354534227,0.7222222222222222,36,0.75,-300,AP
0.21219578889800383,0.125254664819969,0.7297297297297297,37,0.75,-300,AP
0.2026251025430681,0.11637350273440605,0.7105263157894737,38,0.75,-300,AP
0.20508613617719443,0.12090586797489303,0.6923076923076923,39,0.75,-300,AP
0.23981405523653268,0.14468378686065023,0.725,40,0.75,-300,AP
0.24145474432595024,0.14747105410513103,0.7317073170731707,41,0.75,-300,AP
0.25184577522559476,0.15314231566748804,0.7380952380952381,42,0.75,-300,AP
0.22860267979217938,0.13478611744143817,0.6976744186046512,43,0.75,-300,AP
0.2236806125239267,0.1322385021378326,0.7045454545454546,44,0.75,-300,AP
0.2097347552638775,0.1205286345732127,0.6666666666666666,45,0.75,-300,AP
0.20891441071916872,0.1165628140911671,0.6521739130434783,46,0.75,-300,AP
0.25129887886245555,0.17905724171287607,0.6808510638297872,47,0.75,-300,AP
0.24856439704675964,0.17572051221201213,0.6875,48,0.75,-300,AP
0.27372162975116215,0.20201510447892984,0.6938775510204082,49,0.75,-300,AP
0.28438610883237625,0.21131774178581197,0.7,50,0.75,-300,AP
0.2893081761006289,0.21538982856611277,0.7058823529411765,51,0.75,-300,AP
0.367787804211102,0.2988663009457853,0.7692307692307693,52,0.75,-300,AP
0.37954607601859447,0.3075137534278427,0.7547169811320755,53,0.75,-300,AP
0.3724364232977851,0.3020872776823717,0.7592592592592593,54,0.75,-300,AP
0.4301339896089691,0.3401926567037834,0.7636363636363637,55,0.75,-300,AP
