Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type
0.13508340169537872,0.04058193063180998,1.0,10,0.75,-300,Random
0.13863822805578344,0.04142570831541471,1.0,11,0.75,-300,AP
0.15641235985780694,0.06634343398946653,1.0,12,0.75,-300,AP
0.1471151216844408,0.055238534185439635,1.0,13,0.75,-300,AP
0.14383374350560568,0.051639560398359964,1.0,14,0.75,-300,AP
0.14246650259775773,0.050206834129854834,1.0,15,0.75,-300,AP
0.14109926168990977,0.04847879211107193,0.9375,16,0.75,-300,AP
0.14082581350834017,0.048327661155347326,0.8823529411764706,17,0.75,-300,AP
0.14055236532677057,0.04883315433495528,0.8333333333333334,18,0.75,-300,AP
0.16379546076018595,0.05919792630487997,0.7894736842105263,19,0.75,-300,AP
0.2023516543614985,0.11209929512147099,0.8,20,0.75,-300,AP
0.19961717254580258,0.10506666691013104,0.8095238095238095,21,0.75,-300,AP
0.19934372436423298,0.10499440481857715,0.7727272727272727,22,0.75,-300,AP
0.19278096800656275,0.09490859272849647,0.782608695652174,23,0.75,-300,AP
0.19086683073557562,0.09200400718709807,0.7916666666666666,24,0.75,-300,AP
0.19086683073557562,0.0920105508068455,0.76,25,0.75,-300,AP
0.19086683073557562,0.09200400718709807,0.7307692307692307,26,0.75,-300,AP
0.19086683073557562,0.09199748865156882,0.7037037037037037,27,0.75,-300,AP
0.19688269073010664,0.10292804168874252,0.7142857142857143,28,0.75,-300,AP
0.22149302707136997,0.12377375949728182,0.7586206896551724,29,0.75,-300,AP
0.22176647525293958,0.12394110091082787,0.7333333333333333,30,0.75,-300,AP
0.2250478534317747,0.13016156077474075,0.7419354838709677,31,0.75,-300,AP
0.22668854252119222,0.13461140377519992,0.78125,32,0.75,-300,AP
0.21465682253213017,0.11846354760787475,0.7575757575757576,33,0.75,-300,AP
0.21465682253213017,0.12311036934130898,0.7058823529411765,34,0.75,-300,AP
0.21219578889800383,0.12199722679301128,0.7142857142857143,35,0.75,-300,AP
0.2094613070823079,0.12062061712632634,0.7222222222222222,36,0.75,-300,AP
0.21028165162701667,0.1215661580485683,0.7297297297297297,37,0.75,-300,AP
0.21082854799015588,0.12182834274274408,0.7368421052631579,38,0.75,-300,AP
0.20043751709051136,0.11088750163003976,0.717948717948718,39,0.75,-300,AP
0.20043751709051136,0.11063646753308565,0.7,40,0.75,-300,AP
0.2318840579710145,0.13218548021178156,0.7317073170731707,41,0.75,-300,AP
0.2321575061525841,0.1322175671909684,0.7142857142857143,42,0.75,-300,AP
0.24200164068908941,0.13612260928759007,0.7209302325581395,43,0.75,-300,AP
0.22942302433688816,0.13320061957016302,0.7045454545454546,44,0.75,-300,AP
0.2242275088870659,0.13167704965433827,0.7111111111111111,45,0.75,-300,AP
0.20891441071916872,0.11776285236771623,0.6739130434782609,46,0.75,-300,AP
0.20754716981132076,0.11270887587482195,0.6595744680851063,47,0.75,-300,AP
0.23707957342083674,0.16067549364650655,0.6666666666666666,48,0.75,-300,AP
0.2359857806945584,0.1597770512160451,0.673469387755102,49,0.75,-300,AP
0.2614164615805305,0.19004979618952,0.7,50,0.75,-300,AP
0.271807492480175,0.20037589090252692,0.7058823529411765,51,0.75,-300,AP
0.2720809406617446,0.20059242538484065,0.7115384615384616,52,0.75,-300,AP
0.33470057424118127,0.27390997053545185,0.7547169811320755,53,0.75,-300,AP
0.3475526387749521,0.28397021562994784,0.7407407407407407,54,0.75,-300,AP
0.3409898824172819,0.27895651662219817,0.7454545454545455,55,0.75,-300,AP
