Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type
0.21766475252939568,0.08483011755077184,1.0,10,0.75,-180,Random
0.47756956274843837,0.3823827605051576,0.6758620689655173,145,0.75,-180,AP
0.6697974757851483,0.6124202660991351,0.7884615384615384,260,0.75,-180,AP
0.7303268765133172,0.6858484559615587,0.837465564738292,363,0.75,-180,AP
0.7303268765133172,0.6858484559615587,0.837465564738292,363,0.75,-180,BvSB
0.7303268765133172,0.6858484559615587,0.837465564738292,363,0.75,-180,BvSB
0.731130645650197,0.6867785403293748,0.8288043478260869,368,0.75,-180,BvSB
0.7316332726168792,0.6872355687154119,0.8230563002680965,373,0.75,-180,BvSB
0.731833384007297,0.6874923593467073,0.8201058201058201,378,0.75,-180,BvSB
0.7320341047503045,0.6877349565968424,0.8172323759791122,383,0.75,-180,BvSB
0.7328453796889296,0.6886833581953716,0.8092783505154639,388,0.75,-180,BvSB
0.7339645693341478,0.6897925019656448,0.7989821882951654,393,0.75,-180,BvSB
0.734475374732334,0.690320284365214,0.7939698492462312,398,0.75,-180,BvSB
0.7352941176470589,0.6912096926276349,0.7866004962779156,403,0.75,-180,BvSB
0.7358085302239951,0.691864559028213,0.7818627450980392,408,0.75,-180,BvSB
0.7363245236631838,0.6926107301548022,0.7772397094430993,413,0.75,-180,BvSB
0.7368421052631579,0.6931306090899199,0.7727272727272727,418,0.75,-180,BvSB
0.7370530209617756,0.6933801329300496,0.7706855791962175,423,0.75,-180,BvSB
0.7372645878357518,0.6935799103357557,0.7686915887850467,428,0.75,-180,BvSB
0.7377860235003092,0.6940148172301128,0.7644341801385681,433,0.75,-180,BvSB
0.7389284608237845,0.6950300069603644,0.7557077625570776,438,0.75,-180,BvSB
0.7397642679900744,0.6960821113484614,0.7494356659142212,443,0.75,-180,BvSB
0.7406026716371544,0.6968792363030498,0.7433035714285714,448,0.75,-180,BvSB
0.7417548226509023,0.69792553380059,0.7350993377483444,453,0.75,-180,BvSB
0.7425989404799003,0.698752121763236,0.7292576419213974,458,0.75,-180,BvSB
0.7431335830212235,0.6993119600002494,0.7257019438444925,463,0.75,-180,BvSB
0.7439824945295405,0.7000326247576097,0.7200854700854701,468,0.75,-180,BvSB
0.7451471509079524,0.7011037516222395,0.7124735729386892,473,0.75,-180,BvSB
0.7463154593916588,0.7021725024758231,0.7050209205020921,478,0.75,-180,BvSB
0.7471733668341709,0.7032787610041522,0.6997929606625258,483,0.75,-180,BvSB
0.7480339729474678,0.7040032675153506,0.694672131147541,488,0.75,-180,BvSB
0.7485822306238186,0.7045802140483106,0.691683569979716,493,0.75,-180,BvSB
0.7497633322814768,0.7055752482688986,0.6847389558232931,498,0.75,-180,BvSB
0.7503160556257902,0.7060729208876746,0.6819085487077535,503,0.75,-180,BvSB
0.7515036403925293,0.7071688866272303,0.6751968503937008,508,0.75,-180,BvSB
0.7526949904882688,0.7086665267675885,0.6686159844054581,513,0.75,-180,BvSB
0.7532550015878057,0.7093045346385902,0.666023166023166,518,0.75,-180,BvSB
0.7541348600508906,0.7099753098269067,0.6615678776290631,523,0.75,-180,BvSB
0.755336094297547,0.7112173850176304,0.6553030303030303,528,0.75,-180,BvSB
0.7552648372686662,0.7110913714675567,0.6566604127579737,533,0.75,-180,BvSB
0.7555129434324065,0.7112771705661397,0.6561338289962825,538,0.75,-180,BvSB
