Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference,Train_type,Classes,Unique Classes
0.43777533039647576,0.3711556364351529,1.0,35,0.75,-180,BvSB,8,"['Jumping Up' 'Running Forward' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.43777533039647576,0.3711556364351529,1.0,35,0.75,-180,BvSB,8,"['Jumping Up' 'Running Forward' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.4681555004135649,0.4034373343216038,1.0,40,0.75,-180,BvSB,8,"['Jumping Up' 'Running Forward' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.4681555004135649,0.4034373343216038,1.0,40,0.75,-180,BvSB,8,"['Jumping Up' 'Running Forward' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.49254555494202096,0.44285527779884204,1.0,45,0.75,-180,BvSB,9,"['Jumping Up' 'Running Forward' 'Sleeping' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.49254555494202096,0.44285527779884204,1.0,45,0.75,-180,BvSB,9,"['Jumping Up' 'Running Forward' 'Sleeping' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.5797622338954935,0.5406051245202538,1.0,50,0.75,-180,BvSB,9,"['Jumping Up' 'Running Forward' 'Sleeping' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.5797622338954935,0.5406051245202538,1.0,50,0.75,-180,BvSB,9,"['Jumping Up' 'Running Forward' 'Sleeping' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.6112956810631229,0.5657396651349507,1.0,55,0.75,-180,BvSB,9,"['Jumping Up' 'Running Forward' 'Sleeping' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.6112956810631229,0.5657396651349507,1.0,55,0.75,-180,BvSB,9,"['Jumping Up' 'Running Forward' 'Sleeping' 'Standing' 'Walking Downstairs'
 'Walking Forward' 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.6459661768782922,0.6157070465269014,1.0,60,0.75,-180,BvSB,10,"['Jumping Up' 'Running Forward' 'Sitting' 'Sleeping' 'Standing'
 'Walking Downstairs' 'Walking Forward' 'Walking Left' 'Walking Right'
 'Walking Upstairs']"
0.6459661768782922,0.6157070465269014,1.0,60,0.75,-180,BvSB,10,"['Jumping Up' 'Running Forward' 'Sitting' 'Sleeping' 'Standing'
 'Walking Downstairs' 'Walking Forward' 'Walking Left' 'Walking Right'
 'Walking Upstairs']"
0.6696279844530816,0.6415492131639198,1.0,65,0.75,-180,BvSB,10,"['Jumping Up' 'Running Forward' 'Sitting' 'Sleeping' 'Standing'
 'Walking Downstairs' 'Walking Forward' 'Walking Left' 'Walking Right'
 'Walking Upstairs']"
0.6696279844530816,0.6415492131639198,1.0,65,0.75,-180,BvSB,10,"['Jumping Up' 'Running Forward' 'Sitting' 'Sleeping' 'Standing'
 'Walking Downstairs' 'Walking Forward' 'Walking Left' 'Walking Right'
 'Walking Upstairs']"
0.7297748123436196,0.6959252576042618,1.0,70,0.75,-180,BvSB,10,"['Jumping Up' 'Running Forward' 'Sitting' 'Sleeping' 'Standing'
 'Walking Downstairs' 'Walking Forward' 'Walking Left' 'Walking Right'
 'Walking Upstairs']"
0.7297748123436196,0.6959252576042618,1.0,70,0.75,-180,BvSB,10,"['Jumping Up' 'Running Forward' 'Sitting' 'Sleeping' 'Standing'
 'Walking Downstairs' 'Walking Forward' 'Walking Left' 'Walking Right'
 'Walking Upstairs']"
0.7355233853006682,0.7059092327207218,1.0,75,0.75,-180,BvSB,11,"['Elevator Down' 'Jumping Up' 'Running Forward' 'Sitting' 'Sleeping'
 'Standing' 'Walking Downstairs' 'Walking Forward' 'Walking Left'
 'Walking Right' 'Walking Upstairs']"
0.7355233853006682,0.7059092327207218,1.0,75,0.75,-180,BvSB,11,"['Elevator Down' 'Jumping Up' 'Running Forward' 'Sitting' 'Sleeping'
 'Standing' 'Walking Downstairs' 'Walking Forward' 'Walking Left'
 'Walking Right' 'Walking Upstairs']"
0.7393364928909952,0.7086362977648694,1.0,80,0.75,-180,BvSB,11,"['Elevator Down' 'Jumping Up' 'Running Forward' 'Sitting' 'Sleeping'
 'Standing' 'Walking Downstairs' 'Walking Forward' 'Walking Left'
 'Walking Right' 'Walking Upstairs']"
0.7393364928909952,0.7086362977648694,1.0,80,0.75,-180,BvSB,11,"['Elevator Down' 'Jumping Up' 'Running Forward' 'Sitting' 'Sleeping'
 'Standing' 'Walking Downstairs' 'Walking Forward' 'Walking Left'
 'Walking Right' 'Walking Upstairs']"
0.7579564489112228,0.7393091839822046,1.0,85,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.7579564489112228,0.7393091839822046,1.0,85,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.7637685211070729,0.752546587916969,1.0,90,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.7637685211070729,0.752546587916969,1.0,90,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.788073908174692,0.7743021391434803,1.0,95,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.788073908174692,0.7743021391434803,1.0,95,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.7975890103728623,0.7862513321412514,1.0,100,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.7975890103728623,0.7862513321412514,1.0,100,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8034811903425042,0.7924706397401716,1.0,105,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8034811903425042,0.7924706397401716,1.0,105,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8032049479898791,0.7933206630620008,1.0,110,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8032049479898791,0.7933206630620008,1.0,110,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8043355855855856,0.7978378781540486,1.0,115,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8043355855855856,0.7978378781540486,1.0,115,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8065971243304201,0.7992323165908533,1.0,120,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8065971243304201,0.7992323165908533,1.0,120,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.7984189723320159,0.7959441357334481,1.0,125,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.7984189723320159,0.7959441357334481,1.0,125,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8040712468193384,0.8023054240985518,1.0,130,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8040712468193384,0.8023054240985518,1.0,130,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8049263873159683,0.8032964232406048,1.0,135,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8049263873159683,0.8032964232406048,1.0,135,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8083356960589736,0.8052270839839939,1.0,140,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8083356960589736,0.8052270839839939,1.0,140,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8145939806927882,0.8106515391371206,1.0,145,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8145939806927882,0.8106515391371206,1.0,145,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8205857264714245,0.8169864641152486,0.9933333333333333,150,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8205857264714245,0.8169864641152486,0.9933333333333333,150,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8228929384965832,0.8192144920630875,0.9935483870967742,155,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8228929384965832,0.8192144920630875,0.9935483870967742,155,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8203592814371258,0.8172346329972872,0.98125,160,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8203592814371258,0.8172346329972872,0.98125,160,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8206739006282124,0.8170229189269012,0.9818181818181818,165,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8206739006282124,0.8170229189269012,0.9818181818181818,165,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8261366885902202,0.8222166580936204,0.9823529411764705,170,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8261366885902202,0.8222166580936204,0.9823529411764705,170,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8290378006872853,0.8246627643994491,0.9828571428571429,175,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8290378006872853,0.8246627643994491,0.9828571428571429,175,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8313736736449671,0.8270680952429387,0.9777777777777777,180,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8313736736449671,0.8270680952429387,0.9777777777777777,180,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8340034462952326,0.8306115321398096,0.9783783783783784,185,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8340034462952326,0.8306115321398096,0.9783783783783784,185,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8331895312050618,0.8295765353683432,0.9736842105263158,190,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8331895312050618,0.8295765353683432,0.9736842105263158,190,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.836405529953917,0.8331496773578574,0.958974358974359,195,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.836405529953917,0.8331496773578574,0.958974358974359,195,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8396308047303144,0.8363008516556277,0.95,200,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8396308047303144,0.8363008516556277,0.95,200,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8385326400924321,0.8340190094428558,0.9609756097560975,205,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8385326400924321,0.8340190094428558,0.9609756097560975,205,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8403239803297657,0.8352820642450685,0.9523809523809523,210,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8403239803297657,0.8352820642450685,0.9523809523809523,210,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8418308227114716,0.8369513969765388,0.9534883720930233,215,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8418308227114716,0.8369513969765388,0.9534883720930233,215,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8439222512329562,0.8386243296943039,0.9545454545454546,220,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8439222512329562,0.8386243296943039,0.9545454545454546,220,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8515398024404416,0.8467109589980419,0.9466666666666667,225,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8515398024404416,0.8467109589980419,0.9466666666666667,225,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8513238289205702,0.846253683793699,0.9521739130434783,230,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8513238289205702,0.846253683793699,0.9521739130434783,230,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8519813519813519,0.8468271408348679,0.9446808510638298,235,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8519813519813519,0.8468271408348679,0.9446808510638298,235,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8535161949226729,0.8485518906969787,0.9541666666666667,240,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8535161949226729,0.8485518906969787,0.9541666666666667,240,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8594389246054939,0.8555961684710051,0.9510204081632653,245,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8594389246054939,0.8555961684710051,0.9510204081632653,245,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8604038630377524,0.8561897499184101,0.948,250,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8604038630377524,0.8561897499184101,0.948,250,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8610785463071512,0.8566164301521093,0.9490196078431372,255,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.8610785463071512,0.8566164301521093,0.9490196078431372,255,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
0.858233049603757,0.8544948086152186,0.9461538461538461,260,0.75,-180,BvSB,12,"['Elevator Down' 'Elevator Up' 'Jumping Up' 'Running Forward' 'Sitting'
 'Sleeping' 'Standing' 'Walking Downstairs' 'Walking Forward'
 'Walking Left' 'Walking Right' 'Walking Upstairs']"
